35.884080	72.916417
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
35.130148	76.844723
33.602089	73.148098
32.074030	69.451474
30.545970	65.754849
29.017911	62.058224
27.489851	58.361599
25.961792	54.664975
24.433733	50.968350
22.905673	47.271725
21.377614	43.575100
19.849554	39.878476
18.321495	36.181851
16.793436	32.485226
15.265376	28.788601
13.737317	25.091977
12.209257	21.395352
10.681198	17.698727
9.153139	14.002102
7.625079	10.305478
6.097020	6.608853
4.568960	2.912228
